
Date,Time,Level,Host Name,Category,Program,Messages
2026-05-12,15:50:39,Info,192.168.1.53,local0,BirdMic,[MAIN] [MODE] Night after NTP; scheduling deep sleep until next dawn (1778661936)
2026-05-12,15:50:39,Info,192.168.1.53,local0,BirdMic,"[SCHED] [SCHED] Recomputed dawn/dusk. today: 1778575622/1778546831, tomorrow: 1778661936/1778633316"
2026-05-12,15:50:39,Info,192.168.1.53,local0,BirdMic,[SCHED] [NTP] Sync ok: 1778615439
2026-05-12,15:50:37,Info,192.168.1.53,local0,BirdMic,[SCHED] [NTP] Sync starting...
2026-05-12,15:50:37,Info,192.168.1.53,local0,BirdMic,[OTA] OtaManager initialised
2026-05-12,15:50:37,Info,192.168.1.53,local0,BirdMic,[MAIN] HTTP control server started on :80
2026-05-12,15:50:37,Info,192.168.1.53,local0,BirdMic,[HC] Registered /api/* routes
2026-05-12,15:50:37,Info,192.168.1.53,local0,BirdMic,[NET] STA connected: IP=192.168.1.53 RSSI=-66
2026-05-12,15:43:40,Info,192.168.1.53,local0,BirdMic,[RT] wifi_tx_power_dbm set to 13
2026-05-12,15:43:40,Info,192.168.1.53,local0,BirdMic,[RT] wifi_tx_power_dbm applied: 13 (enum=52)
2026-05-12,15:43:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=2222s heap=73088/45628 net=sta rssi=-58 stream=rtsp drops=6842 i2serr=0
2026-05-12,15:43:28,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=17
2026-05-12,15:43:19,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #6827 (ring buffer full)
2026-05-12,15:42:58,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=16
2026-05-12,15:42:39,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #6816 (ring buffer full)
2026-05-12,15:42:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=2162s heap=58980/45628 net=sta rssi=-57 stream=rtsp drops=6815 i2serr=0
2026-05-12,15:42:28,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=15
2026-05-12,15:42:00,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #6808 (ring buffer full)
2026-05-12,15:41:57,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=14
2026-05-12,15:41:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=2102s heap=68280/45628 net=sta rssi=-54 stream=rtsp drops=6807 i2serr=0
2026-05-12,15:41:27,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=13
2026-05-12,15:41:13,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #6775 (ring buffer full)
2026-05-12,15:40:57,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=12
2026-05-12,15:40:39,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #6663 (ring buffer full)
2026-05-12,15:40:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=2042s heap=69612/45628 net=sta rssi=-52 stream=rtsp drops=6662 i2serr=0
2026-05-12,15:40:27,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=11
2026-05-12,15:39:57,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=10
2026-05-12,15:39:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=1982s heap=70632/45628 net=sta rssi=-52 stream=rtsp drops=6662 i2serr=0
2026-05-12,15:39:27,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=9
2026-05-12,15:39:07,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #6657 (ring buffer full)
2026-05-12,15:38:57,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=8
2026-05-12,15:38:51,Info,192.168.1.53,local0,BirdMic,[NET] setup AP stopped after successful STA connection
2026-05-12,15:38:51,Info,192.168.1.53,local0,BirdMic,[RT] wifi_tx_power_dbm applied: 15 (enum=60)
2026-05-12,15:38:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=1922s heap=68504/45628 net=sta rssi=-56 stream=rtsp drops=6656 i2serr=0
2026-05-12,15:38:27,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=7
2026-05-12,15:37:57,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=6
2026-05-12,15:37:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=1862s heap=62964/45628 net=sta rssi=-53 stream=rtsp drops=6656 i2serr=0
2026-05-12,15:37:29,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #6632 (ring buffer full)
2026-05-12,15:37:27,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=5
2026-05-12,15:36:57,Info,192.168.1.53,local0,BirdMic,[SS] RTSP PLAY: client=192.168.1.43 session=573318039
2026-05-12,15:36:57,Info,192.168.1.53,local0,BirdMic,[SS] RTSP: drained 100352 stale bytes before PLAY
2026-05-12,15:36:57,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: PLAY CSeq=4
2026-05-12,15:36:57,Info,192.168.1.53,local0,BirdMic,[SS] RTSP SETUP Transport: RTP/AVP/TCP;unicast;interleaved=0-1
2026-05-12,15:36:57,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: SETUP CSeq=3
2026-05-12,15:36:57,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: DESCRIBE CSeq=2
2026-05-12,15:36:57,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: OPTIONS CSeq=1
2026-05-12,15:36:57,Info,192.168.1.53,local0,BirdMic,[SS] RTSP client connected: 192.168.1.43
2026-05-12,15:36:52,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #6403 (ring buffer full)
2026-05-12,15:36:52,Info,192.168.1.53,local0,BirdMic,[NET] setup AP will stop in 120000 ms
2026-05-12,15:36:52,Info,192.168.1.53,local0,BirdMic,[NET] STA connected: SSID='Antenne 5G-COVID' IP=192.168.1.53 RSSI=-56
2026-05-12,15:36:21,Info,192.168.1.53,local0,BirdMic,[RT] wifi_tx_power_dbm applied: 15 (enum=60)
2026-05-12,15:36:21,Info,192.168.1.53,local0,BirdMic,[NET] STA reconnect scheduled
2026-05-12,15:36:21,Info,192.168.1.53,local0,BirdMic,[NET] saved Wi-Fi credentials for SSID='Antenne 5G-COVID'
2026-05-12,15:36:15,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=13
2026-05-12,15:35:50,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #4761 (ring buffer full)
2026-05-12,15:35:45,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=12
2026-05-12,15:35:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=1742s heap=70460/45652 net=sta rssi=-61 stream=rtsp drops=4760 i2serr=0
2026-05-12,15:35:30,Info,192.168.1.53,local0,BirdMic,[RT] wifi_tx_power_dbm set to 15
2026-05-12,15:35:30,Info,192.168.1.53,local0,BirdMic,[RT] wifi_tx_power_dbm applied: 15 (enum=60)
2026-05-12,15:35:15,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=11
2026-05-12,15:35:02,Info,192.168.1.53,local0,BirdMic,[RT] wifi_tx_power_dbm set to 13
2026-05-12,15:35:02,Info,192.168.1.53,local0,BirdMic,[RT] wifi_tx_power_dbm applied: 13 (enum=52)
2026-05-12,15:34:50,Info,192.168.1.53,local0,BirdMic,[RT] wifi_tx_power_dbm set to 12
2026-05-12,15:34:50,Info,192.168.1.53,local0,BirdMic,[RT] wifi_tx_power_dbm applied: 12 (enum=44)
2026-05-12,15:34:45,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=10
2026-05-12,15:34:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=1682s heap=63640/45652 net=sta rssi=-61 stream=rtsp drops=4760 i2serr=0
2026-05-12,15:34:15,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=9
2026-05-12,15:34:15,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #4733 (ring buffer full)
2026-05-12,15:33:45,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=8
2026-05-12,15:33:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=1622s heap=68556/45652 net=sta rssi=-62 stream=rtsp drops=4732 i2serr=0
2026-05-12,15:33:15,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=7
2026-05-12,15:33:10,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #4707 (ring buffer full)
2026-05-12,15:32:45,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=6
2026-05-12,15:32:40,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #4690 (ring buffer full)
2026-05-12,15:32:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=1562s heap=67292/45688 net=sta rssi=-57 stream=rtsp drops=4578 i2serr=0
2026-05-12,15:32:15,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=5
2026-05-12,15:32:10,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #4575 (ring buffer full)
2026-05-12,15:31:45,Info,192.168.1.53,local0,BirdMic,[SS] RTSP PLAY: client=192.168.1.43 session=577439407
2026-05-12,15:31:45,Info,192.168.1.53,local0,BirdMic,[SS] RTSP: drained 98304 stale bytes before PLAY
2026-05-12,15:31:45,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: PLAY CSeq=4
2026-05-12,15:31:45,Info,192.168.1.53,local0,BirdMic,[SS] RTSP SETUP Transport: RTP/AVP/TCP;unicast;interleaved=0-1
2026-05-12,15:31:45,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: SETUP CSeq=3
2026-05-12,15:31:45,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: DESCRIBE CSeq=2
2026-05-12,15:31:45,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: OPTIONS CSeq=1
2026-05-12,15:31:45,Info,192.168.1.53,local0,BirdMic,[SS] RTSP client connected: 192.168.1.43
2026-05-12,15:31:43,Info,192.168.1.53,local0,BirdMic,[SS] RTSP session ended: client=192.168.1.43 reason=write_stall tx_bytes=77982912 duration_ms=828641
2026-05-12,15:31:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=1502s heap=68644/45688 net=sta rssi=-60 stream=rtsp drops=4477 i2serr=0
2026-05-12,15:31:27,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=31
2026-05-12,15:31:24,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #4466 (ring buffer full)
2026-05-12,15:30:57,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=30
2026-05-12,15:30:44,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #4448 (ring buffer full)
2026-05-12,15:30:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=1442s heap=63008/45688 net=sta rssi=-61 stream=rtsp drops=4447 i2serr=0
2026-05-12,15:30:27,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=29
2026-05-12,15:29:57,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=28
2026-05-12,15:29:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=1382s heap=63724/45688 net=sta rssi=-58 stream=rtsp drops=4435 i2serr=0
2026-05-12,15:29:27,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=27
2026-05-12,15:29:25,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #4342 (ring buffer full)
2026-05-12,15:28:55,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=26
2026-05-12,15:28:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=1322s heap=69088/45688 net=sta rssi=-74 stream=rtsp drops=4341 i2serr=0
2026-05-12,15:28:25,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=25
2026-05-12,15:27:55,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=24
2026-05-12,15:27:40,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #4270 (ring buffer full)
2026-05-12,15:27:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=1262s heap=55564/45688 net=sta rssi=-70 stream=rtsp drops=4269 i2serr=0
2026-05-12,15:27:25,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=23
2026-05-12,15:26:55,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=22
2026-05-12,15:26:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=1202s heap=63604/45720 net=sta rssi=-57 stream=rtsp drops=4269 i2serr=0
2026-05-12,15:26:25,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=21
2026-05-12,15:26:13,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #4243 (ring buffer full)
2026-05-12,15:25:55,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=20
2026-05-12,15:25:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=1142s heap=72252/45720 net=sta rssi=-60 stream=rtsp drops=4242 i2serr=0
2026-05-12,15:25:25,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=19
2026-05-12,15:24:55,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=18
2026-05-12,15:24:36,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #4239 (ring buffer full)
2026-05-12,15:24:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=1082s heap=65588/45720 net=sta rssi=-59 stream=rtsp drops=4238 i2serr=0
2026-05-12,15:24:25,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=17
2026-05-12,15:23:55,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=16
2026-05-12,15:23:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=1022s heap=63376/45720 net=sta rssi=-64 stream=rtsp drops=4238 i2serr=0
2026-05-12,15:23:25,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=15
2026-05-12,15:22:55,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=14
2026-05-12,15:22:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=962s heap=55084/45812 net=sta rssi=-58 stream=rtsp drops=4238 i2serr=0
2026-05-12,15:22:25,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=13
2026-05-12,15:21:55,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=12
2026-05-12,15:21:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=902s heap=66360/45812 net=sta rssi=-58 stream=rtsp drops=4238 i2serr=0
2026-05-12,15:21:25,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=11
2026-05-12,15:21:22,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #4234 (ring buffer full)
2026-05-12,15:20:55,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=10
2026-05-12,15:20:37,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #4151 (ring buffer full)
2026-05-12,15:20:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=842s heap=67176/45812 net=sta rssi=-53 stream=rtsp drops=4150 i2serr=0
2026-05-12,15:20:25,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=9
2026-05-12,15:19:55,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=8
2026-05-12,15:19:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=782s heap=66852/45812 net=sta rssi=-56 stream=rtsp drops=4150 i2serr=0
2026-05-12,15:19:24,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=7
2026-05-12,15:18:54,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=6
2026-05-12,15:18:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=722s heap=70332/45812 net=sta rssi=-55 stream=rtsp drops=4150 i2serr=0
2026-05-12,15:18:24,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=5
2026-05-12,15:17:54,Info,192.168.1.53,local0,BirdMic,[SS] RTSP PLAY: client=192.168.1.43 session=150467658
2026-05-12,15:17:54,Info,192.168.1.53,local0,BirdMic,[SS] RTSP: drained 98304 stale bytes before PLAY
2026-05-12,15:17:54,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: PLAY CSeq=4
2026-05-12,15:17:54,Info,192.168.1.53,local0,BirdMic,[SS] RTSP SETUP Transport: RTP/AVP/TCP;unicast;interleaved=0-1
2026-05-12,15:17:54,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: SETUP CSeq=3
2026-05-12,15:17:54,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: DESCRIBE CSeq=2
2026-05-12,15:17:54,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: OPTIONS CSeq=1
2026-05-12,15:17:54,Info,192.168.1.53,local0,BirdMic,[SS] RTSP client connected: 192.168.1.43
2026-05-12,15:17:37,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #3348 (ring buffer full)
2026-05-12,15:17:36,Info,192.168.1.53,local0,BirdMic,[SS] RTSP session ended: client=192.168.1.43 reason=write_stall tx_bytes=23505088 duration_ms=257729
2026-05-12,15:17:36,Warning,192.168.1.53,local0,BirdMic,"[SS] RTSP: write failed, closing client"
2026-05-12,15:17:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=662s heap=70440/45812 net=sta rssi=-52 stream=rtsp drops=3347 i2serr=0
2026-05-12,15:17:19,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=12
2026-05-12,15:16:49,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=11
2026-05-12,15:16:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=602s heap=72164/45972 net=sta rssi=-54 stream=rtsp drops=3347 i2serr=0
2026-05-12,15:16:19,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=10
2026-05-12,15:16:14,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #3220 (ring buffer full)
2026-05-12,15:15:49,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=9
2026-05-12,15:15:44,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #2943 (ring buffer full)
2026-05-12,15:15:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=542s heap=66964/46160 net=sta rssi=-53 stream=rtsp drops=2942 i2serr=0
2026-05-12,15:15:19,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=8
2026-05-12,15:15:12,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #2926 (ring buffer full)
2026-05-12,15:14:49,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=7
2026-05-12,15:14:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=482s heap=70188/46160 net=sta rssi=-55 stream=rtsp drops=2924 i2serr=0
2026-05-12,15:14:28,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #2872 (ring buffer full)
2026-05-12,15:14:19,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=6
2026-05-12,15:13:49,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=5
2026-05-12,15:13:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=422s heap=67740/46160 net=sta rssi=-52 stream=rtsp drops=2871 i2serr=0
2026-05-12,15:13:19,Info,192.168.1.53,local0,BirdMic,[SS] RTSP PLAY: client=192.168.1.43 session=252862427
2026-05-12,15:13:19,Info,192.168.1.53,local0,BirdMic,[SS] RTSP: drained 98304 stale bytes before PLAY
2026-05-12,15:13:19,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: PLAY CSeq=4
2026-05-12,15:13:18,Info,192.168.1.53,local0,BirdMic,[SS] RTSP SETUP Transport: RTP/AVP/TCP;unicast;interleaved=0-1
2026-05-12,15:13:18,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: SETUP CSeq=3
2026-05-12,15:13:18,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: DESCRIBE CSeq=2
2026-05-12,15:13:18,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: OPTIONS CSeq=1
2026-05-12,15:13:18,Info,192.168.1.53,local0,BirdMic,[SS] RTSP client connected: 192.168.1.43
2026-05-12,15:13:12,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #2558 (ring buffer full)
2026-05-12,15:13:09,Info,192.168.1.53,local0,BirdMic,[SS] RTSP session ended: client=192.168.1.43 reason=write_stall tx_bytes=29562736 duration_ms=316579
2026-05-12,15:13:09,Warning,192.168.1.53,local0,BirdMic,"[SS] RTSP: write failed, closing client"
2026-05-12,15:12:53,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=14
2026-05-12,15:12:42,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #2441 (ring buffer full)
2026-05-12,15:12:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=362s heap=69320/46160 net=sta rssi=-49 stream=rtsp drops=2440 i2serr=0
2026-05-12,15:12:23,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=13
2026-05-12,15:11:53,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=12
2026-05-12,15:11:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=302s heap=65912/46240 net=sta rssi=-50 stream=rtsp drops=2440 i2serr=0
2026-05-12,15:11:23,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=11
2026-05-12,15:10:53,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=10
2026-05-12,15:10:48,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #2405 (ring buffer full)
2026-05-12,15:10:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=242s heap=62852/46240 net=sta rssi=-52 stream=rtsp drops=2404 i2serr=0
2026-05-12,15:10:23,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=9
2026-05-12,15:10:16,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #2351 (ring buffer full)
2026-05-12,15:09:53,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=8
2026-05-12,15:09:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=182s heap=66236/46260 net=sta rssi=-54 stream=rtsp drops=2346 i2serr=0
2026-05-12,15:09:23,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=7
2026-05-12,15:09:20,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #2335 (ring buffer full)
2026-05-12,15:08:53,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=6
2026-05-12,15:08:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=122s heap=68840/46356 net=sta rssi=-55 stream=rtsp drops=2323 i2serr=0
2026-05-12,15:08:23,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=5
2026-05-12,15:08:13,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #2322 (ring buffer full)
2026-05-12,15:07:53,Info,192.168.1.53,local0,BirdMic,[SS] RTSP PLAY: client=192.168.1.43 session=904791935
2026-05-12,15:07:53,Info,192.168.1.53,local0,BirdMic,[SS] RTSP: drained 98304 stale bytes before PLAY
2026-05-12,15:07:53,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: PLAY CSeq=4
2026-05-12,15:07:53,Info,192.168.1.53,local0,BirdMic,[SS] RTSP SETUP Transport: RTP/AVP/TCP;unicast;interleaved=0-1
2026-05-12,15:07:53,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: SETUP CSeq=3
2026-05-12,15:07:53,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: DESCRIBE CSeq=2
2026-05-12,15:07:52,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: OPTIONS CSeq=1
2026-05-12,15:07:52,Info,192.168.1.53,local0,BirdMic,[SS] RTSP client connected: 192.168.1.43
2026-05-12,15:07:45,Info,192.168.1.53,local0,BirdMic,[SS] Stream session ended: reason=client_closed tx_bytes=1779712 duration_ms=18788 write_stalls=0
2026-05-12,15:07:33,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #1992 (ring buffer full)
2026-05-12,15:07:31,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=62s heap=72408/46660 net=sta rssi=-52 stream=http drops=1991 i2serr=0
2026-05-12,15:07:26,Info,192.168.1.53,local0,BirdMic,[SS] Stream: drained 98304 stale bytes before HTTP session
2026-05-12,15:07:23,Info,192.168.1.53,local0,BirdMic,[AP] [AP] profile=quality_48k sample_rate=48000 convert_shift=11
2026-05-12,15:07:23,Info,192.168.1.53,local0,BirdMic,"[AP] [HPF] disabled, fc=100 Hz, R=0.986995 (a_q15=32342)"
2026-05-12,15:07:23,Info,192.168.1.53,local0,BirdMic,"[AP] [RB] created 98304 bytes, producer task started"
2026-05-12,15:07:23,Info,192.168.1.53,local0,BirdMic,"[AP] [I2S] init ok: 48000 Hz (quality_48k), 32-bit, mono, WS=25, SCK=33, SD=32"
2026-05-12,15:07:23,Info,192.168.1.53,local0,BirdMic,[AP] [AP] teardown complete
2026-05-12,15:07:23,Info,192.168.1.53,local0,BirdMic,[AP] [AP] stop: drops=1894 i2s_err=0 clips=1697
2026-05-12,15:07:23,Info,192.168.1.53,local0,BirdMic,[HC] restart-audio requested
2026-05-12,15:07:14,Info,192.168.1.53,local0,BirdMic,[SS] Stream session ended: reason=client_closed tx_bytes=995328 duration_ms=10674 write_stalls=0
2026-05-12,15:07:04,Info,192.168.1.53,local0,BirdMic,[SS] Stream: drained 98304 stale bytes before HTTP session
2026-05-12,15:07:02,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #1408 (ring buffer full)
2026-05-12,15:06:48,Info,192.168.1.53,local0,BirdMic,[SCHED] [SLEEP] Deep sleep disabled (ENABLE_DEEP_SLEEP=0); would have slept 49128 sec. Continuing.
2026-05-12,15:06:31,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #1 (ring buffer full)
